t_name	FPKM	H3K27ac	H3K27me3	H3K4me1	H3K4me3	H3K9ac
FBtr0301741	0.0	0.0	0.0	0.0	0.0	0.0
FBtr0301740	0.0	0.0	0.0	0.0	0.0	0.0
FBtr0345461	0.0	-0.639361	1.19579	4.27882	0.0358291	-0.017802099999999998
FBtr0343708	0.0	-0.535239	1.19579	4.82229	0.133985	-0.0203807
FBtr0301737	0.0	-0.535239	1.19579	4.82229	0.133985	-0.0203807
FBtr0112357	0.0	-0.535239	1.19579	4.82229	0.133985	-0.0203807
FBtr0302803	0.0	-0.6822779999999999	-0.49744099999999997	-1.8784	-0.21095100000000003	-0.038944099999999995
FBtr0301742	0.0	-0.782483	-1.01549	-2.05865	-3.0066900000000003	-0.0506909
FBtr0345972	0.0	-1.24407	0.07681110000000001	-1.76237	-2.17496	-0.046591900000000006
FBtr0345970	0.0	-1.48206	3.35779	-2.10363	0.07841519999999999	-0.04213769999999999
FBtr0345971	5.169830999999999	-1.06809	2.45808	-3.21121	-0.194992	-0.0449839
FBtr0080670	0.0	-1.92336	2.34171	-0.280949	-4.07562	-0.07438910000000001
FBtr0343709	0.0	-2.4710799999999997	-2.7659700000000003	-1.48212	-4.49239	-0.0872757
FBtr0080671	0.0	-2.07428	4.95256	-5.25403	-3.7626199999999996	-0.0774897
FBtr0080672	0.0	-2.46351	6.4267	-2.55837	-2.62922	-0.09728969999999999
FBtr0301695	0.0	-1.8632799999999998	7.76693	-2.61585	-3.5056300000000005	-0.0782414
FBtr0343710	0.0	-1.8632799999999998	7.76693	-2.61585	-3.5056300000000005	-0.0782414
FBtr0100604	0.0	2.3616599999999996	7.848910000000001	-2.82425	-2.5742	-0.0895751
FBtr0080688	0.0	-3.09921	9.17199	-3.1778299999999997	-2.3277099999999997	-0.0515303
FBtr0080687	0.0	-1.30958	2.68118	-3.6933199999999995	0.406343	-0.0480339
FBtr0080673	0.0	-3.0993	1.64306	-2.28265	-2.07775	-0.0689467
FBtr0080674	0.0	-1.60035	-0.0934237	-3.76126	-1.7347400000000002	-0.0603278
FBtr0343683	0.0	-3.07002	1.62893	-2.23438	-1.93609	-0.0480909
FBtr0332019	0.0	-0.152613	-0.0703684	-2.09903	0.5306310000000001	-0.0587971
FBtr0343681	0.0	-2.05669	1.19741	-3.0163	0.0122375	-0.041994
FBtr0080686	0.0	-3.39031	-0.6309319999999999	-5.29965	-4.06304	-0.0852091
FBtr0080685	0.0	-3.39031	-0.6309319999999999	-5.29965	-4.06304	-0.0852091
FBtr0300845	0.0	-3.39031	-0.6309319999999999	-5.29965	-4.06304	-0.0852091
FBtr0304003	0.0	-3.4271	3.3313	-4.556	-1.0846799999999999	-0.0781664
FBtr0304004	0.0	-2.1459900000000003	4.6413	-2.5002	0.986166	-0.05181090000000001
FBtr0343682	0.0	2.1162799999999997	2.7273400000000003	-1.6838	-1.8020599999999998	-0.0623341
FBtr0080683	0.0	-3.03495	5.46813	-0.146931	-6.920389999999999	-0.10564200000000001
FBtr0305558	0.0	-3.03495	5.46813	-0.146931	-6.920389999999999	-0.10564200000000001
FBtr0346576	0.0	-2.03946	-2.49772	-3.11251	-2.51063	0.23708600000000002
FBtr0345434	0.0	-2.1002099999999997	2.7167	-2.2711900000000003	-0.8440340000000001	-0.0548737
FBtr0080682	0.0	-2.1002099999999997	2.7167	-2.2711900000000003	-0.8440340000000001	-0.0548737
FBtr0080681	0.0	-1.7411299999999998	0.650558	-1.51881	-1.66162	-0.0241481
FBtr0345568	0.0	-3.4326	-2.1521	-1.71702	-3.49519	-0.0620924
FBtr0345431	0.0	-2.72348	-2.02062	-4.1244	-2.39913	-0.0543741
FBtr0299711	0.0	-2.32554	-1.84549	-3.68877	-1.8222599999999998	-0.048907900000000004
FBtr0080675	0.0	-1.83476	-1.21602	-3.93235	-1.6661400000000002	-0.06162719999999999
FBtr0345724	0.0	-1.35683	4.1039	-3.33425	-3.00156	-0.0789927
FBtr0080676	0.0	-0.848457	1.40414	-1.31548	-0.021680099999999997	-0.0453005
FBtr0111014	0.0	-0.848457	1.40414	-1.31548	-0.021680099999999997	-0.0453005
FBtr0111015	0.0	-0.848457	1.40414	-1.31548	-0.021680099999999997	-0.0453005
FBtr0332520	0.0	-0.848457	1.40414	-1.31548	-0.021680099999999997	-0.0453005
FBtr0332521	0.0	-0.848457	1.40414	-1.31548	-0.021680099999999997	-0.0453005
FBtr0080693	0.0	2.20332	0.036832	4.59253	16.1198	-0.10869300000000001
FBtr0080728	24.0912	-0.716032	-10.0123	35.6818	12.2152	-0.140466
FBtr0080695	6.616764999999999	8.907789999999999	-6.09989	24.4861	8.03352	-0.10759500000000001
FBtr0080727	4.184553	5.63685	-8.133239999999999	30.781999999999996	7.96179	-0.15496400000000002
FBtr0303561	0.0	5.63685	-8.133239999999999	30.781999999999996	7.96179	-0.15496400000000002
FBtr0080696	40.48251	11.2567	0.16726	18.2583	24.3986	-0.09523560000000002
FBtr0332519	0.0	-1.71648	-1.9596099999999999	1.44823	0.6472060000000001	-0.0701722
FBtr0304731	0.0	2.2469900000000003	-3.5613900000000003	-2.60985	2.18096	-0.113856
FBtr0304732	0.0	2.2469900000000003	-3.5613900000000003	-2.60985	2.18096	-0.113856
FBtr0343684	0.0	-2.74518	-2.43551	-5.99103	-2.24437	-0.09648910000000001
FBtr0343688	0.0	-1.27544	1.36018	-4.18349	-0.53966	-0.0764245
FBtr0345641	0.0	-0.17868599999999998	-5.03247	2.17334	3.69665	-0.0666462
FBtr0080699	0.0	-0.038030800000000003	-5.11749	2.74037	3.9633599999999998	-0.0689244
FBtr0080725	0.0	-1.26661	-2.3192	5.16501	4.36947	-0.0689439
FBtr0346621	19.268715	2.23212	-11.7696	-2.69129	15.3	-0.10711300000000001
FBtr0080700	17.198145	2.23212	-11.7696	-2.69129	15.3	-0.10711300000000001
FBtr0080723	0.0	1.83105	-1.6313799999999998	-1.77332	0.366264	-0.0298993
FBtr0080724	11.587697	1.83105	-1.6313799999999998	-1.77332	0.366264	-0.0298993
FBtr0343687	21.397747	1.83105	-1.6313799999999998	-1.77332	0.366264	-0.0298993
FBtr0343686	0.0	1.67428	-1.1142100000000001	-1.7228700000000001	1.7553900000000002	-0.02737
FBtr0091659	0.0	-5.29136	-15.4955	-7.761139999999999	3.77789	-0.13961300000000001
FBtr0332475	36.562656	1.1475899999999999	-8.600489999999999	-3.22379	1.93154	-0.117638
FBtr0080722	46.270939	2.78334	-8.3839	13.4116	2.39323	-0.112515
FBtr0304855	2.752694	0.9165469999999999	-5.86901	-2.4686	3.4454300000000004	-0.060427699999999994
FBtr0304854	73.363846	0.9165469999999999	-5.86901	-2.4686	3.4454300000000004	-0.060427699999999994
FBtr0332472	19.564291	0.9165469999999999	-5.86901	-2.4686	3.4454300000000004	-0.060427699999999994
FBtr0080721	0.0	1.78939	-0.7728079999999999	-1.9457900000000001	4.44327	-0.024394
FBtr0080718	0.0	1.78939	-0.7728079999999999	-1.9457900000000001	4.44327	-0.024394
FBtr0080719	0.0	0.159162	-2.49039	6.5296	2.14365	-0.0755699
FBtr0080720	0.0	0.159162	-2.49039	6.5296	2.14365	-0.0755699
FBtr0080702	0.0	0.768872	2.43923	-2.32354	2.8944900000000002	-0.08031289999999999
FBtr0080703	0.0	0.768872	2.43923	-2.32354	2.8944900000000002	-0.08031289999999999
FBtr0307486	0.0	0.768872	2.43923	-2.32354	2.8944900000000002	-0.08031289999999999
FBtr0332180	0.0	0.768872	2.43923	-2.32354	2.8944900000000002	-0.08031289999999999
FBtr0344791	0.0	0.768872	2.43923	-2.32354	2.8944900000000002	-0.08031289999999999
FBtr0344792	0.0	0.768872	2.43923	-2.32354	2.8944900000000002	-0.08031289999999999
FBtr0080704	0.0	-6.305969999999999	33.692	1.77855	2.50673	-0.102648
FBtr0080705	14.548023	0.347801	-0.471534	7.0667800000000005	10.9443	-0.0921245
FBtr0080706	72.49498	0.347801	-0.471534	7.0667800000000005	10.9443	-0.0921245
FBtr0332473	0.0	0.347801	-0.471534	7.0667800000000005	10.9443	-0.0921245
FBtr0332474	0.0	0.347801	-0.471534	7.0667800000000005	10.9443	-0.0921245
FBtr0332515	0.0	-2.34805	6.443569999999999	-2.67897	0.559442	-0.0694451
FBtr0344629	0.0	-1.784	4.67837	-4.12056	-0.326421	-0.0706436
FBtr0332516	0.0	-0.09174860000000001	7.85882	-1.77268	-2.97115	-0.0577438
FBtr0080717	0.0	-1.25873	-0.6352180000000001	-1.9484599999999999	-1.92685	-0.060254199999999994
FBtr0343106	0.0	-3.7360599999999997	5.54488	-4.096509999999999	-2.60685	-0.0839921
FBtr0343104	0.0	-0.20787199999999997	3.2279	0.557289	-2.5598	-0.06707869999999999
FBtr0343105	0.0	-0.24878699999999998	7.344710000000001	-0.013008	0.9053620000000001	-0.032137099999999995
FBtr0305559	0.0	-0.590126	3.7014099999999996	-0.5734630000000001	1.16334	-0.026648500000000002
FBtr0300311	0.0	-1.56792	4.70709	-3.92856	-1.84948	-0.0538294
FBtr0346715	0.0	-1.47126	4.18654	-3.82062	-1.6638700000000002	-0.0496889
FBtr0307107	0.0	-0.0539346	2.27429	-2.25749	1.11048	-0.0326728
FBtr0345721	0.0	-0.0539346	2.27429	-2.25749	1.11048	-0.0326728
FBtr0336858	0.0	-0.7106180000000001	3.87532	-3.06331	-3.8715800000000002	-0.0634451
FBtr0306282	0.0	-1.76263	0.695837	-4.21699	-0.6781689999999999	-0.06723539999999999
FBtr0080715	0.0	-0.9997729999999999	1.16549	-2.49801	-3.44489	-0.0717763
FBtr0080714	0.0	-0.9997729999999999	1.16549	-2.49801	-3.44489	-0.0717763
FBtr0336860	0.0	1.91717	-0.0875314	7.92132	-1.2665	-0.0848844
FBtr0080707	0.0	1.91717	-0.0875314	7.92132	-1.2665	-0.0848844
FBtr0336859	0.0	1.91717	-0.0875314	7.92132	-1.2665	-0.0848844
FBtr0303164	19.632236	2.0535799999999997	-7.10615	3.38384	-1.82413	0.9182170000000001
FBtr0336864	20.973043	1.51152	-7.0785100000000005	5.681369999999999	-1.9454900000000002	0.91527
FBtr0310430	22.517242	6.20615	-6.731889999999999	-0.6827270000000001	24.1262	-0.11830299999999999
FBtr0080708	14.833316	6.20615	-6.731889999999999	-0.6827270000000001	24.1262	-0.11830299999999999
FBtr0336862	0.0	-1.05131	-7.38485	0.9344620000000001	11.3908	-0.141492
FBtr0336863	0.0	-1.05131	-7.38485	0.9344620000000001	11.3908	-0.141492
FBtr0080709	0.0	-1.05131	-7.38485	0.9344620000000001	11.3908	-0.141492
FBtr0345066	0.0	-1.05131	-7.38485	0.9344620000000001	11.3908	-0.141492
FBtr0080711	0.0	2.25926	-4.76026	-2.86055	0.125248	0.394828
FBtr0080712	0.0	2.25926	-4.76026	-2.86055	0.125248	0.394828
FBtr0300932	1.353082	4.09877	-0.0582933	10.9256	2.5385299999999997	-0.12465799999999999
FBtr0302156	0.0	1.5599299999999998	-2.37018	-0.6555	2.62332	-0.057261599999999996
FBtr0302159	0.0	6.41049	2.03242	0.536828	0.22636599999999998	-0.067372
FBtr0302158	0.0	6.41049	2.03242	0.536828	0.22636599999999998	-0.067372
FBtr0302157	88.267494	6.41049	2.03242	0.536828	0.22636599999999998	-0.067372
FBtr0332376	22.42804	-2.82659	5.4113	-3.28356	2.00648	-0.125913
FBtr0080746	31.498457000000002	-3.6922699999999997	5.28293	-3.66355	1.9876	-0.12606099999999998
FBtr0310479	0.0	-2.04736	9.08815	-4.69298	-2.19278	-0.0886304
FBtr0345744	0.0	-3.08495	14.0836	-1.5235100000000001	0.33334	-0.0833405
FBtr0080729	0.0	-4.08807	9.551	-4.98618	-3.40636	-0.0898299
FBtr0300846	0.0	-6.162030000000001	12.3629	-4.76209	-6.2845699999999995	-0.103496
FBtr0080731	0.0	-3.93514	8.32352	-2.55599	-0.715173	-0.0720198
FBtr0332374	0.0	-3.93514	8.32352	-2.55599	-0.715173	-0.0720198
FBtr0332375	0.0	-4.05374	16.0201	0.87903	-3.6864	-0.0707076
FBtr0080733	0.0	-1.2427700000000002	10.9018	0.155856	-1.8398400000000001	-0.0559349
FBtr0300021	0.0	-6.298430000000001	13.1547	-4.87046	-5.85974	-0.0936951
FBtr0080734	3.6920940000000004	-3.9971699999999997	18.6812	1.42889	-0.957675	-0.111077
FBtr0080743	0.0	-0.19156099999999998	16.5099	-1.40036	-5.13361	-0.101238
FBtr0343712	0.0	-4.4667	15.0745	-2.29992	-0.329389	-0.0657383
FBtr0345784	0.0	-1.8055900000000003	18.0441	-2.35633	-0.38184	-0.07612089999999999
FBtr0343714	0.0	-2.55788	10.7348	-3.10664	-0.182239	-0.054335900000000006
FBtr0345783	0.0	-1.8744	2.0527900000000003	-3.43735	-1.4198600000000001	-0.052122400000000006
FBtr0343713	0.0	-2.09655	7.912160000000001	-3.4815400000000003	-2.74682	-0.0630618
FBtr0080740	0.0	-1.32999	12.5511	4.19998	1.40374	-0.054465999999999994
FBtr0080735	0.0	-2.3730599999999997	17.9731	-3.9891300000000003	-1.35376	-0.061771000000000006
FBtr0346583	0.0	-2.3730599999999997	17.9731	-3.9891300000000003	-1.35376	-0.061771000000000006
FBtr0343731	0.0	-5.31407	7.978289999999999	-2.0819799999999997	-4.88765	-0.077182
FBtr0343732	0.0	-3.0303	7.5763	-2.56869	-7.04598	-0.108617
FBtr0343733	0.0	-2.62075	9.73282	1.2597	-2.72988	-0.0586374
FBtr0345760	0.0	4.64165	21.0754	-1.56735	-1.7427099999999998	-0.0783378
FBtr0080739	3.435132	-5.71552	5.5418199999999995	-1.59449	-3.1991099999999997	-0.0763944
FBtr0089699	0.0	0.912773	18.4084	1.1175700000000002	-1.52826	-0.0790996
FBtr0343734	0.0	0.912773	18.4084	1.1175700000000002	-1.52826	-0.0790996
FBtr0345559	0.0	-4.60479	20.9507	0.45523199999999997	-3.0577400000000003	-0.0829155
FBtr0343735	41.636463	5.5488800000000005	-9.04336	-3.1309	4.24067	-0.11724000000000001
FBtr0080738	35.692375	5.5488800000000005	-9.04336	-3.1309	4.24067	-0.11724000000000001
FBtr0343736	0.0	-3.07781	8.98508	-2.62661	-1.2919399999999999	-0.06379220000000001
FBtr0331272	0.0	2.11334	11.2089	-0.49288699999999996	0.205448	-0.0351505
FBtr0331273	0.0	2.11334	11.2089	-0.49288699999999996	0.205448	-0.0351505
FBtr0300217	0.0	-1.7135200000000002	4.82026	-1.63819	2.4735400000000003	-0.051569500000000004
FBtr0346577	0.0	-1.48015	8.70958	-3.80444	-2.4828	-0.07534450000000001
FBtr0300847	0.0	-1.2286700000000002	10.5645	-3.67749	-2.47416	-0.0670434
FBtr0305661	0.0	-1.2286700000000002	10.5645	-3.67749	-2.47416	-0.0670434
FBtr0080752	0.0	-5.50074	-4.21983	-0.549359	-5.23896	0.129735
FBtr0300848	0.0	-5.50074	-4.21983	-0.549359	-5.23896	0.129735
FBtr0343715	0.0	-1.9831900000000002	0.500835	-1.95573	-0.656158	-0.05593630000000001
FBtr0343719	0.0	-1.9831900000000002	0.500835	-1.95573	-0.656158	-0.05593630000000001
FBtr0080785	0.0	-5.08672	6.70666	-4.20432	-3.2205	-0.09809680000000001
FBtr0080784	0.0	-2.3605400000000003	2.73674	-6.02815	-0.36741	-0.0855454
FBtr0343718	0.0	-3.0823099999999997	4.85505	-3.9088	-4.279	-0.06706110000000001
FBtr0080783	0.0	-3.35525	4.85505	-4.2035599999999995	-4.8251800000000005	-0.0712607
FBtr0080782	0.0	-1.78597	-1.58733	-4.5342400000000005	-4.86034	-0.06905460000000001
FBtr0080753	0.0	-1.1267399999999999	-0.602162	-2.06325	-0.0291637	-0.0351676
FBtr0080781	0.0	-2.7252	-0.137094	-3.71211	-3.29795	-0.064997
FBtr0080754	0.0	-2.00058	7.87736	-1.6589599999999998	-2.0628599999999997	-0.0584869
FBtr0343716	0.0	-3.46359	7.13254	-4.5256099999999995	-1.3239100000000001	-0.07644169999999999
FBtr0080755	0.0	-3.04598	7.717739999999999	-4.7309	-1.31315	-0.0785076
FBtr0343717	0.0	-3.04598	7.717739999999999	-4.7309	-1.31315	-0.0785076
FBtr0344777	0.0	-2.97763	2.10657	-2.78009	-2.36253	-0.0340685
FBtr0344778	0.0	-2.97763	2.10657	-2.78009	-2.36253	-0.0340685
FBtr0344779	0.0	4.65015	5.01017	-1.32441	1.46143	0.8924190000000001
FBtr0344774	0.0	4.65015	5.01017	-1.32441	1.46143	0.8924190000000001
FBtr0344776	0.0	4.65015	5.01017	-1.32441	1.46143	0.8924190000000001
FBtr0344780	0.0	4.65015	5.01017	-1.32441	1.46143	0.8924190000000001
FBtr0344773	0.0	4.65015	5.01017	-1.32441	1.46143	0.8924190000000001
FBtr0344775	0.0	4.65015	5.01017	-1.32441	1.46143	0.8924190000000001
FBtr0335468	0.0	0.0	0.0	0.0	0.0	0.0
FBtr0080756	0.0	0.0	0.0	0.0	0.0	0.0
FBtr0080757	0.0	0.0	0.0	0.0	0.0	0.0
FBtr0333240	0.0	0.0	0.0	0.0	0.0	0.0
FBtr0335467	0.0	0.0	0.0	0.0	0.0	0.0
FBtr0080758	0.0	0.0	0.0	0.0	0.0	0.0
FBtr0080759	0.0	0.0	-0.000789683	0.0	0.0	0.0
FBtr0333239	0.0	0.0	0.0	0.0	0.0	0.0
FBtr0080777	0.0	0.237198	0.168388	-0.18120799999999998	-0.39720900000000003	0.488166
FBtr0080776	0.0	0.237198	0.168388	-0.18120799999999998	-0.39720900000000003	0.488166
FBtr0080773	0.0	0.237198	0.168388	-0.18120799999999998	-0.39720900000000003	0.488166
FBtr0080775	100.521248	0.371319	-0.18041400000000002	-0.32495100000000005	-0.515249	0.44514
FBtr0305561	0.0	0.371319	-0.18041400000000002	-0.32495100000000005	-0.515249	0.44514
FBtr0080774	99.454475	0.371319	-0.18041400000000002	-0.32495100000000005	-0.515249	0.44514
FBtr0344038	0.0	-1.37097	-8.75765	1.25047	0.0727627	-0.11838
FBtr0343720	0.408956	-1.69323	-12.3525	8.94181	5.30311	-0.114299
FBtr0343722	12.597545	-1.72134	-3.9740699999999998	-0.224233	3.1145400000000003	-0.0309481
FBtr0080771	32.870552	-2.3087299999999997	-4.17519	1.13309	2.2538400000000003	-0.0419166
FBtr0080770	0.0	2.91459	-3.58564	0.9274120000000001	6.918989999999999	-0.0408034
FBtr0080760	36.316573999999996	0.623449	-3.3716699999999995	20.5198	13.3298	-0.0862788
FBtr0080769	0.0	-0.9607209999999999	-4.41924	-0.834097	0.214352	-0.05470119999999999
FBtr0080765	0.0	-0.9607209999999999	-4.41924	-0.834097	0.214352	-0.05470119999999999
FBtr0080767	0.0	-0.9607209999999999	-4.41924	-0.834097	0.214352	-0.05470119999999999
FBtr0080768	0.0	-0.9607209999999999	-4.41924	-0.834097	0.214352	-0.05470119999999999
FBtr0343721	0.0	-0.9607209999999999	-4.41924	-0.834097	0.214352	-0.05470119999999999
FBtr0080761	17.898267999999998	11.0229	-8.43527	14.6718	4.89425	-0.127526
FBtr0305560	0.0	11.0229	-8.43527	14.6718	4.89425	-0.127526
FBtr0331282	20.832860999999998	0.8301780000000001	-2.3670299999999997	0.762158	3.92745	-0.054513599999999995
FBtr0080764	25.046249	-0.923919	-6.3817900000000005	-2.38899	1.11154	-0.06842000000000001
FBtr0080763	4.192234	-3.88099	-4.98528	0.9747809999999999	4.23177	-0.116972
FBtr0331280	0.0	-1.46302	0.868359	-3.4172	13.8291	-0.0807076
FBtr0331281	0.0	-1.46302	0.868359	-3.4172	13.8291	-0.0807076
FBtr0331279	0.0	0.788931	2.09268	-2.95529	0.189942	-0.0490911
FBtr0080786	0.0	-0.653992	-1.26485	-3.51986	-3.28251	-0.0622256
FBtr0346421	0.0	-0.527867	5.68739	-2.33834	-1.80182	-0.036896899999999996
FBtr0342644	0.0	-2.71172	-1.8220599999999998	-2.7242900000000003	-3.28381	-0.0482815
FBtr0342643	0.0	0.087604	-0.6890970000000001	-1.39802	-0.0436945	-0.043410000000000004
FBtr0304142	0.0	0.44892600000000005	3.65294	-0.371585	1.3343	-0.0372394
FBtr0342642	0.0	-1.3058	5.0556	-2.6661	-0.41355200000000003	-0.0343211
FBtr0345776	0.0	1.6939	2.21502	-1.60501	-1.09693	-0.0418721
FBtr0080814	0.0	-0.866368	-1.19759	-2.6327599999999998	-2.04999	-0.0401702
FBtr0304145	0.0	-2.64764	5.9905	-3.4210300000000005	-0.8273149999999999	-0.0627388
FBtr0346472	0.0	-0.726409	7.74362	-4.56668	-1.7259	-0.070008
FBtr0331275	0.0	0.272564	5.6199	-2.83671	-2.83148	-0.05580269999999999
FBtr0080787	0.0	-5.45352	7.935289999999999	-2.18552	-4.03605	-0.06737560000000001
FBtr0331276	0.0	-5.45352	7.935289999999999	-2.18552	-4.03605	-0.06737560000000001
FBtr0331277	0.0	-5.75854	7.34778	-4.5931	-6.8928899999999995	-0.0771142
FBtr0080788	0.0	-5.39445	5.96315	-3.74499	-6.54169	-0.08000260000000001
FBtr0342854	0.0	-4.01887	1.78292	-3.9440199999999996	-3.1311299999999997	-0.0620124
FBtr0344601	0.0	-2.3332200000000003	9.51625	-0.0287282	-2.2834	-0.045362400000000004
FBtr0303589	0.0	-2.28321	9.38521	-0.0588919	-2.17311	-0.0405774
FBtr0306681	0.0	-0.35032199999999997	6.01145	-1.85548	-0.573187	-0.025661400000000004
FBtr0340573	0.0	-1.43459	5.6245	-2.1802200000000003	-0.124769	-0.030245400000000002
FBtr0303311	0.0	-5.92264	-5.64944	-7.3045	-6.3158	-0.0946085
FBtr0080811	0.0	-6.670719999999999	2.49661	-5.8726	-4.93193	-0.098228
FBtr0080790	0.0	-1.41531	2.9681599999999997	-2.2419700000000002	0.182653	-0.0534248
FBtr0305562	0.0	-1.41531	2.9681599999999997	-2.2419700000000002	0.182653	-0.0534248
FBtr0080810	0.0	-7.819030000000001	-2.2168200000000002	-3.50766	-7.86825	-0.10848599999999999
FBtr0346572	0.0	-1.5526	-0.647313	-3.75639	-0.401039	-0.061495400000000006
FBtr0080809	0.0	-1.5725799999999999	-1.37868	-3.81178	-0.401039	-0.06709069999999999
FBtr0080808	0.0	-2.0537799999999997	-1.0942399999999999	-4.39682	-3.50981	-0.082923
FBtr0300615	0.0	-2.0537799999999997	-1.0942399999999999	-4.39682	-3.50981	-0.082923
FBtr0343723	0.0	1.36984	-9.821060000000001	3.3730300000000004	-5.49379	-0.12251300000000001
FBtr0343724	0.0	0.24368299999999998	-8.0452	-1.5185799999999998	-3.86003	-0.09522939999999999
FBtr0080792	0.0	-4.77874	-0.550565	-3.84315	-1.42934	-0.09767260000000001
FBtr0300612	0.0	-4.42755	3.19751	-3.0135400000000003	-4.99089	-0.09109969999999999
FBtr0300613	0.0	-2.73788	11.1841	-4.78897	-6.274290000000001	-0.111667
FBtr0300614	0.0	0.20238	0.49104799999999993	-0.857967	0.813776	-0.017189199999999998
FBtr0300064	0.0	0.20238	0.49104799999999993	-0.857967	0.813776	-0.017189199999999998
FBtr0300065	0.0	0.20238	0.49104799999999993	-0.857967	0.813776	-0.017189199999999998
FBtr0332014	0.0	0.574937	2.52651	-1.55522	2.63165	-0.021694
FBtr0080800	0.0	-0.162748	2.76821	-2.36725	-3.4295	-0.055811400000000004
FBtr0343725	0.0	-0.162748	2.76821	-2.36725	-3.4295	-0.055811400000000004
FBtr0305563	0.0	-0.162748	2.76821	-2.36725	-3.4295	-0.055811400000000004
FBtr0308754	0.0	-0.367526	-1.5317399999999999	-5.15459	-4.3678	-0.0776105
FBtr0343726	0.0	-3.8077099999999997	-1.02557	-0.494274	-0.8938510000000001	-0.0671309
FBtr0080801	0.0	-2.9353599999999997	-0.556542	-0.771894	-0.47837299999999994	-0.0710787
FBtr0343727	0.0	-2.9353599999999997	-0.556542	-0.771894	-0.47837299999999994	-0.0710787
FBtr0332227	0.0	0.555901	1.3553899999999999	-2.04367	4.56142	-0.0328481
FBtr0112358	0.0	3.83319	5.08867	3.23426	-1.1001299999999998	-0.044659
FBtr0332231	0.0	3.9180099999999998	11.7009	2.1407599999999998	1.10568	-0.048988
FBtr0343694	0.0	3.9180099999999998	11.7009	2.1407599999999998	1.10568	-0.048988
FBtr0332228	0.0	-4.04044	5.01149	-1.3357299999999999	-2.0496	-0.08535330000000001
FBtr0332230	0.0	-4.04044	5.01149	-1.3357299999999999	-2.0496	-0.08535330000000001
FBtr0080802	0.0	-4.23338	6.33868	0.619837	-2.95892	-0.0849072
FBtr0332229	0.0	-4.23338	6.33868	0.619837	-2.95892	-0.0849072
FBtr0346121	0.0	-2.79453	9.22528	1.3981700000000001	-3.5202699999999996	-0.067366
FBtr0080807	0.0	-0.923592	2.32964	-1.19649	-1.6808299999999998	-0.0388925
FBtr0305220	0.0	-0.923592	2.32964	-1.19649	-1.6808299999999998	-0.0388925
FBtr0343693	0.0	-0.33763000000000004	1.9606599999999998	-1.1781700000000002	-2.89756	-0.0464696
FBtr0080803	13.735418	-0.09531680000000001	-0.22740100000000002	-1.62584	0.486015	-0.0288295
FBtr0344489	12.871159	-0.09531680000000001	-0.22740100000000002	-1.62584	0.486015	-0.0288295
FBtr0080804	29.000374	-2.90436	5.524	-3.35039	-3.19042	-0.058826699999999996
FBtr0344488	31.872584999999997	-2.91506	5.524	-3.35185	-3.21041	-0.058826699999999996
FBtr0080805	1.217947	-3.44486	0.515584	0.725442	-3.63593	-0.061281100000000005
FBtr0080806	0.0	-2.07333	0.038662699999999994	-3.9756400000000003	-3.2875300000000003	-0.10586199999999998
FBtr0343728	0.0	-2.07333	0.038662699999999994	-3.9756400000000003	-3.2875300000000003	-0.10586199999999998
FBtr0343730	0.0	-3.38035	2.31755	-2.83055	-2.3552	-0.059140099999999994
FBtr0080815	0.0	-3.20776	2.48215	-2.78681	-2.49667	-0.07832080000000001
FBtr0080816	0.0	-4.63284	4.4688300000000005	-3.06731	-2.97975	-0.07280589999999999
FBtr0112359	0.0	-4.57751	5.55465	-2.51668	-3.89541	-0.075167
FBtr0343729	0.0	-2.401	6.2073	-1.28237	-3.6625099999999997	-0.0641499
FBtr0332021	0.0	-0.8147260000000001	0.7336699999999999	-1.1334799999999998	2.41723	0.0637554
FBtr0332022	0.0	-0.8147260000000001	0.7336699999999999	-1.1334799999999998	2.41723	0.0637554
FBtr0332023	0.0	-0.8147260000000001	0.7336699999999999	-1.1334799999999998	2.41723	0.0637554
FBtr0332024	0.0	-0.8147260000000001	0.7336699999999999	-1.1334799999999998	2.41723	0.0637554
FBtr0332025	0.0	-0.8147260000000001	0.7336699999999999	-1.1334799999999998	2.41723	0.0637554
FBtr0090004	0.0	-3.13646	-2.2993900000000003	-5.7405	3.5278300000000002	-0.0827876
FBtr0090005	0.0	-3.13646	-2.2993900000000003	-5.7405	3.5278300000000002	-0.0827876
FBtr0332020	0.0	-3.13646	-2.2993900000000003	-5.7405	3.5278300000000002	-0.0827876
FBtr0090003	0.0	-3.13646	-2.2993900000000003	-5.7405	3.5278300000000002	-0.0827876
FBtr0090006	0.0	-3.13646	-2.2993900000000003	-5.7405	3.5278300000000002	-0.0827876
FBtr0346760	0.0	-0.33411	2.67188	-0.991769	0.547549	-0.0198208
FBtr0332026	0.0	-0.723141	2.9574	-0.72368	1.0744	-0.0183454
FBtr0342918	0.0	-3.6709199999999997	-0.575797	-3.6103	-2.14394	-0.0663156
FBtr0342917	0.0	-0.518845	0.379303	-3.87702	-2.54735	-0.0690873
FBtr0342916	0.0	-0.8681530000000001	3.23217	-5.39306	-1.6529099999999999	-0.07142739999999999
FBtr0080821	0.0	-1.52234	2.08153	-3.43419	-1.4231	12.6318
FBtr0332359	0.0	-0.0809131	2.22456	-1.9475099999999999	0.0347244	-0.0470693
