FBtr0111188	1000	350	2365.27	2.36527	6.75793
FBtr0343092	1000	350	2365.27	2.36527	6.75793
FBtr0346044	1000	350	924.111	0.924111	2.64032
FBtr0111194	1000	350	748.789	0.748789	2.1394
FBtr0332615	1000	350	366.253	0.366253	1.04644
FBtr0112536	1000	350	1017.63	1.01763	2.90753
FBtr0310113	1000	350	-1407.59	-1.40759	-4.0217
FBtr0310112	1000	350	-839.812	-0.839812	-2.39946
FBtr0304314	1000	350	539.883	0.539883	1.54252
FBtr0304313	1000	350	559.151	0.559151	1.59758
FBtr0333178	1000	350	-12.1198	-0.0121198	-0.0346281
FBtr0333177	1000	350	-12.1198	-0.0121198	-0.0346281
FBtr0333181	1000	350	-995.846	-0.995846	-2.84527
FBtr0333179	1000	350	-995.846	-0.995846	-2.84527
FBtr0100538	1000	350	-995.846	-0.995846	-2.84527
FBtr0077342	1000	350	-995.846	-0.995846	-2.84527
FBtr0333180	1000	350	-995.846	-0.995846	-2.84527
FBtr0333182	1000	350	-663.779	-0.663779	-1.89651
FBtr0077343	1000	350	-383.56	-0.38356	-1.09589
FBtr0345959	1000	350	-396.844	-0.396844	-1.13384
FBtr0335051	1000	350	235.885	0.235885	0.673958
FBtr0344073	1000	350	-1673.67	-1.67367	-4.78192
FBtr0077362	1000	350	37.4841	0.0374841	0.107097
FBtr0077361	1000	350	799.6	0.7996	2.28457
FBtr0077363	1000	350	-434.66	-0.43466	-1.24189
FBtr0333713	1000	350	-3341.22	-3.34122	-9.54634
FBtr0077359	1000	350	-3341.22	-3.34122	-9.54634
FBtr0077364	1000	350	-961.711	-0.961711	-2.74775
FBtr0333716	1000	350	-663.584	-0.663584	-1.89595
FBtr0333715	1000	350	-942.286	-0.942286	-2.69225
FBtr0077360	1000	350	-942.286	-0.942286	-2.69225
FBtr0333714	1000	350	-161.226	-0.161226	-0.460646
FBtr0077358	1000	350	-161.226	-0.161226	-0.460646
FBtr0333773	1000	350	-41.1241	-0.0411241	-0.117498
FBtr0345927	1000	350	-29.603	-0.029603	-0.08458
FBtr0343580	1000	350	-1831.82	-1.83182	-5.23378
FBtr0343579	1000	350	-1831.82	-1.83182	-5.23378
FBtr0299523	1000	350	-1831.82	-1.83182	-5.23378
FBtr0309524	1000	350	-1230.35	-1.23035	-3.51527
FBtr0343582	1000	350	-1544.07	-1.54407	-4.41163
FBtr0299524	1000	350	-1544.07	-1.54407	-4.41163
FBtr0343583	1000	350	-1544.07	-1.54407	-4.41163
FBtr0299526	1000	350	-1544.07	-1.54407	-4.41163
FBtr0299525	1000	350	-1544.07	-1.54407	-4.41163
FBtr0299522	1000	350	-1544.07	-1.54407	-4.41163
FBtr0343581	1000	350	-1544.07	-1.54407	-4.41163
FBtr0310475	1000	350	-2281.5	-2.2815	-6.51856
FBtr0100652	1000	350	-2173.59	-2.17359	-6.21027
FBtr0077353	1000	350	-2173.59	-2.17359	-6.21027
FBtr0077352	1000	350	-2173.59	-2.17359	-6.21027
FBtr0339501	1000	350	-2173.59	-2.17359	-6.21027
FBtr0100650	1000	350	-2173.59	-2.17359	-6.21027
FBtr0339500	1000	350	-2118.43	-2.11843	-6.05267
FBtr0100651	1000	350	-2118.43	-2.11843	-6.05267
FBtr0346429	1000	350	-1991.2	-1.9912	-5.68916
FBtr0335046	1000	350	-1991.2	-1.9912	-5.68916
FBtr0077365	1000	350	-1991.2	-1.9912	-5.68916
FBtr0077366	1000	350	-1991.2	-1.9912	-5.68916
FBtr0077351	1000	350	-2977.94	-2.97794	-8.50841
FBtr0077367	1000	350	-380.434	-0.380434	-1.08695
FBtr0335047	1000	350	-296.356	-0.296356	-0.846731
FBtr0077350	1000	350	-1236.82	-1.23682	-3.53377
FBtr0077348	1000	350	-2482.01	-2.48201	-7.09144
FBtr0077347	1000	350	-3329.1	-3.3291	-9.51172
FBtr0339506	1000	350	-2827.6	-2.8276	-8.07884
FBtr0339508	1000	350	-2827.6	-2.8276	-8.07884
FBtr0339507	1000	350	-2827.6	-2.8276	-8.07884
FBtr0309239	1000	350	-2827.6	-2.8276	-8.07884
FBtr0309238	1000	350	-2827.6	-2.8276	-8.07884
FBtr0077349	1000	350	-2827.6	-2.8276	-8.07884
FBtr0077346	1000	350	-2827.6	-2.8276	-8.07884
FBtr0077368	1000	350	-208.575	-0.208575	-0.595929
FBtr0309240	1000	350	-299.894	-0.299894	-0.856839
FBtr0305147	1000	350	-299.894	-0.299894	-0.856839
FBtr0339498	1000	350	-452.516	-0.452516	-1.2929
FBtr0077345	1000	350	-512.806	-0.512806	-1.46516
FBtr0077369	1000	350	-820.794	-0.820794	-2.34513
FBtr0339499	1000	350	-1025.8	-1.0258	-2.93086
FBtr0339558	1000	350	-759.458	-0.759458	-2.16988
FBtr0077344	1000	350	-759.458	-0.759458	-2.16988
FBtr0339557	1000	350	-696.863	-0.696863	-1.99104
FBtr0342876	1000	350	-397.577	-0.397577	-1.13594
FBtr0114142	1000	270	-4.66745	-0.00466745	-0.0172868
FBtr0346695	1000	560	0	0	0
FBtr0347227	1000	350	-615.699	-0.615699	-1.75914
FBtr0347224	1000	350	-615.699	-0.615699	-1.75914
FBtr0347223	1000	350	-615.699	-0.615699	-1.75914
FBtr0347226	1000	350	-615.699	-0.615699	-1.75914
FBtr0347225	1000	350	-615.699	-0.615699	-1.75914
FBtr0347222	1000	350	-615.699	-0.615699	-1.75914
FBtr0347221	1000	350	-615.699	-0.615699	-1.75914
FBtr0342861	1000	350	-296.97	-0.29697	-0.848485
FBtr0301292	1000	350	-808.208	-0.808208	-2.30917
FBtr0301294	1000	350	-1873.51	-1.87351	-5.35289
